Date,Revenue,rolling_mean,rolling_std
2020-01-06,-0.36670204799999995,-0.09831791280000005,-0.017886215835496683
2020-01-07,-0.7636602470000001,-0.19257886020000003,0.30666315035386804
2020-01-08,-0.6410290829999998,-0.31370141939999996,0.2987728824919167
2020-01-09,0.14901950899999994,-0.2814544522,0.03786566877556441
2020-01-10,-0.3822982810000002,-0.40093402999999994,-0.12404803881116999
2020-01-11,-0.02186420699999969,-0.3319664618000002,-0.284707678903197
2020-01-12,-1.0772151230000002,-0.39467743700000013,0.21712539255814173
2020-01-13,0.4060208860000003,-0.18526744319999944,0.014208139197447234
2020-01-14,-0.787096655,-0.37249067599999997,0.05684755655051266
2020-01-15,0.2108376409999999,-0.2538634916000002,-0.078004297452415
2020-01-16,0.5314505039999999,-0.14320054939999993,-0.23651468422521693
2020-01-17,0.1528177020000001,0.10280601559999969,0.056784988339528164
2020-01-18,0.693522926,0.16030642360000025,0.22812272651221766
2020-01-19,0.895069825,0.49673971959999985,0.2531915892079497
2020-01-20,0.28046901999999985,0.5106659953999999,0.03429732716613265
2020-01-21,-0.342303919,0.33591511080000025,-0.1400322370560606
2020-01-22,-0.40551981400000003,0.22424760759999995,-0.3131874864875651
2020-01-23,-0.6402646940000001,-0.042509916400000236,0.08010094168099124
2020-01-24,-0.7493345689999997,-0.37139079519999996,0.3146067925684146
2020-01-25,-0.7667080400000001,-0.5808262071999999,0.18330811817315096
2020-01-26,-0.31864177100000024,-0.5760937776000001,-0.00659591098227863
2020-01-27,-0.1045937910000001,-0.5159085730000004,-0.20941789458515137
2020-01-28,-0.250386958,-0.4379330257999996,-0.2640242714194394
2020-01-29,0.6500613870000005,-0.1580538346,-0.2731481231855397
2020-01-30,0.642871382,0.1238620497999996,0.21281887336513555
2020-01-31,0.06336854999999986,0.20026411400000033,0.11153016286863288
2020-02-01,0.8448883540000001,0.39016054300000036,0.21828253967145117
2020-02-02,0.867458241,0.6137295828,0.11087171204373125
2020-02-03,0.9387521889999999,0.6714677431999996,0.22349005062418736
2020-02-04,0.504746829,0.6438428326000003,0.12838889025244749
2020-02-05,0.897962665,0.8107616556,-0.04100924651665672
2020-02-06,0.0852752240000001,0.6588390296,-0.23383348629881806
2020-02-07,-0.49679733800000003,0.38598791379999997,-0.3871568336509239
2020-02-08,0.20318710099999993,0.23887489619999996,-0.2341757412082131
2020-02-09,-0.046513951,0.12862274020000009,-0.192196378988095
2020-02-10,0.535445701,0.05611934739999991,0.07904325405889256
